Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2005-02-25,55.15,55.35,53.7,54.0,54.67092866382781,180119,1053,9847273.0,86949.0,48.27,1.65,-1.15
2005-02-24,55.9,56.5,54.15,54.35,55.264936897090784,157362,1080,8696601.0,80771.0,51.33,2.35,-1.55
2005-02-23,55.9,57.75,55.25,55.65,56.39739733160765,395594,2251,22310472.0,124094.0,31.37,2.5,-0.25
2005-02-22,54.1,56.1,54.0,55.75,55.2466670622089,337090,1716,18623099.0,156616.0,46.46,2.1,1.65
2005-02-21,55.05,55.85,54.25,54.55,54.82114601667645,168741,1076,9250575.0,66513.0,39.42,1.6,-0.5
2005-02-18,55.5,56.0,54.0,54.5,55.07971196597719,206920,1215,11397094.0,105916.0,51.19,2.0,-1.0
2005-02-17,56.35,56.9,54.5,54.95,55.53665689149561,220627,1274,12252886.0,114949.0,52.1,2.4,-1.4
2005-02-16,58.0,58.35,56.1,56.55,57.4009501691224,207542,1287,11913108.0,89294.0,43.02,2.25,-1.45
2005-02-15,57.95,58.5,57.25,57.8,57.885514824497974,179770,984,10406079.0,76139.0,42.35,1.25,-0.15
2005-02-14,58.85,59.1,57.1,57.65,58.080079758583075,149451,794,8680126.0,96260.0,64.41,2.0,-1.2
2005-02-11,59.0,59.0,58.0,58.3,58.321692595324265,174903,789,10200639.0,83753.0,47.89,1.0,-0.7
2005-02-10,61.2,61.75,57.85,58.05,59.27838585599567,370475,1672,21961160.0,153564.0,41.45,3.9,-3.15
2005-02-09,60.0,61.0,59.25,60.3,60.16484954208461,623696,2368,37524576.0,234648.0,37.62,1.75,0.3
2005-02-08,58.2,59.6,57.4,59.05,58.599847783748736,345561,1705,20249822.0,148368.0,42.94,2.2,0.85
2005-02-07,59.0,59.5,57.45,57.75,58.21534029382769,247492,1374,14407831.0,134657.0,54.41,2.05,-1.25
2005-02-04,58.2,59.75,57.45,58.45,58.50627233569833,286257,1466,16747830.0,129338.0,45.18,2.3,0.25
2005-02-03,58.2,59.2,58.0,58.05,58.37369689925283,359623,1539,20992524.0,163254.0,45.4,1.2,-0.15
2005-02-02,58.0,59.3,57.85,58.0,58.37705548050496,171736,947,10025442.0,81408.0,47.4,1.45,0.0
2005-02-01,58.7,59.9,57.1,58.3,58.84931450023853,337491,2096,19861114.0,97955.0,29.02,2.8,-0.4
2005-01-31,57.8,59.7,56.75,58.05,57.916723147718756,504594,2681,29224431.0,251298.0,49.8,2.95,0.25
2005-01-28,58.75,59.95,58.1,58.65,59.09915459612898,339601,2062,20070132.0,116694.0,34.36,1.85,-0.1
2005-01-27,58.25,59.1,57.6,58.05,58.18254471353138,301307,1397,17530808.0,166980.0,55.42,1.5,-0.2
2005-01-25,57.45,58.4,56.75,57.95,57.67796470658172,218681,1688,12613075.0,82384.0,37.67,1.65,0.5
2005-01-24,58.5,58.65,55.3,58.0,57.63413049851889,395652,2344,22803059.0,166944.0,42.19,3.35,-0.5
2005-01-20,60.4,60.4,57.25,58.05,57.99389225569023,399984,2486,23196629.0,152088.0,38.02,3.15,-2.35
2005-01-19,61.25,61.7,59.0,59.2,60.05163948798877,479052,3019,28767858.0,122421.0,25.55,2.7,-2.05
2005-01-18,62.8,63.5,60.85,61.2,62.317005109029644,864352,4413,53863828.0,243153.0,28.13,2.65,-1.6
2005-01-17,62.9,64.6,61.25,62.2,62.56728517002962,1559140,7759,97551157.0,305010.0,19.56,3.35,-0.7
2005-01-14,62.1,63.65,58.6,61.2,61.793968570885404,2177726,9635,134570332.0,424031.0,19.47,5.05,-0.9
2005-01-13,56.0,62.0,56.0,61.05,59.39224192750653,1061475,5224,63043380.0,307190.0,28.94,6.0,5.05
2005-01-12,59.5,59.75,54.8,55.55,56.58437275901391,680504,3210,38505892.0,292717.0,43.01,4.95,-3.95
2005-01-11,61.0,62.25,58.5,58.85,59.83418034902356,627694,3312,37557556.0,205437.0,32.73,3.75,-2.15
2005-01-10,62.5,64.7,61.0,61.55,63.136550302196234,1589861,7458,100378339.0,497558.0,31.3,3.7,-0.95
2005-01-07,59.4,62.4,58.5,61.65,61.05995492145345,1760039,8931,107467902.0,503559.0,28.61,3.9,2.25
2005-01-06,57.85,59.3,52.25,57.95,56.403506986994365,1100831,5307,62090729.0,317186.0,28.81,7.05,0.1
2005-01-05,60.05,61.0,53.55,56.85,57.76993210808918,639546,3233,36946529.0,260411.0,40.72,7.45,-3.2
2005-01-04,62.2,62.45,60.0,60.25,60.73929844377847,370063,2041,22477367.0,161309.0,43.59,2.45,-1.95
2005-01-03,61.0,62.45,54.2,61.5,61.67231667920395,708553,3403,43698105.0,338593.0,47.79,8.25,0.5
2004-12-31,60.4,60.95,59.45,60.6,60.37775768794752,696870,3572,42075448.0,268469.0,38.52,1.5,0.2
2004-12-30,58.0,61.9,58.0,59.95,60.34316769981463,2273795,6749,137207993.0,1346348.0,59.21,3.9,1.95
2004-12-29,58.0,58.85,56.0,56.75,56.78202900796945,800056,2051,45428803.0,621623.0,77.7,2.85,-1.25
2004-12-28,59.5,60.25,57.1,57.6,58.41413996437512,661897,2144,38664144.0,484071.0,73.13,3.15,-1.9
2004-12-27,60.0,61.0,58.55,59.2,59.894671401901874,548512,3078,32852946.0,242443.0,44.2,2.45,-0.8
2004-12-24,60.0,64.35,58.85,59.5,61.82626709657411,2160155,9822,133554320.0,733672.0,33.96,5.5,-0.5
2004-12-23,55.0,59.75,55.0,58.5,57.99919142680782,2331267,9404,135211601.0,699328.0,30.0,4.75,3.5
2004-12-22,55.0,57.4,53.3,54.95,55.71474827483296,1313496,5973,73181099.0,341948.0,26.03,4.1,-0.05
2004-12-21,56.4,56.7,54.25,55.4,55.46685301672811,737322,3311,40896931.0,369636.0,50.13,2.45,-1.0
2004-12-20,54.7,57.4,54.7,55.85,56.3585780409177,1594420,6278,89859244.0,652819.0,40.94,2.7,1.15
2004-12-17,53.4,55.55,52.8,54.35,54.36092670401494,2142000,8626,116441105.0,651515.0,30.42,2.75,0.95
2004-12-16,51.9,53.5,50.55,52.9,52.47956153707557,1132228,5158,59418829.0,376011.0,33.21,2.95,1.0
2004-12-15,52.55,52.95,50.3,51.2,51.798653911312975,932628,4344,48308875.0,373751.0,40.08,2.65,-1.35
2004-12-14,49.55,52.4,49.05,52.05,51.37217362040183,1206402,5150,61975493.0,560592.0,46.47,3.35,2.5
2004-12-13,49.9,49.9,48.55,48.9,49.24326653359479,227446,1298,11200184.0,97755.0,42.98,1.35,-1.0
